influencer_id,label,influencer_main_genre
126731,The Disco Biscuits,Pop/Rock
127898,Eyeless in Gaza,Pop/Rock
128231,Jack Wagner,Pop/Rock
128244,The Beloved,Pop/Rock
129254,The Grascals,Country
129551,Crossfade,Pop/Rock
129591,Clarence "Frogman" Henry,R&B;
129945,Larry Gatlin,Country
130418,Spragga Benz,Reggae
130552,Tal Bachman,Pop/Rock
130686,Jacky Terrasson,Jazz
130922,Jai Uttal,New Age
131603,Squirrel Nut Zippers,Pop/Rock
132856,Crystal Waters,R&B;
133177,Tamar Braxton,R&B;
133420,Dwarves,Pop/Rock
133883,Cristian Castro,Latin
133957,Jamelia,Pop/Rock
133988,Clint Mansell,Stage & Screen
135740,Midlake,Pop/Rock
137430,The Cover Girls,R&B;
137904,Fefe Dobson,Pop/Rock
137980,The Creatures,Pop/Rock
138235,Laura Pausini,Pop/Rock
138335,Dobie Gray,R&B;
139212,BarlowGirl,Pop/Rock
139475,JoÃ£o Bosco,Latin
139566,Curtis Fuller,Jazz
139655,Laura Branigan,Pop/Rock
141683,The Darkness,Pop/Rock
141774,Curtis Stigers,Jazz
141893,Cut Copy,Pop/Rock
142963,The Dukes of Stratosphear,Pop/Rock
143490,Cusco,New Age
143781,The Del Fuegos,Pop/Rock
144629,Fever Tree,Pop/Rock
145489,Carl Allen,Jazz
146478,Bang Tango,Pop/Rock
146755,Cutting Crew,Pop/Rock
147306,Eddy Raven,Country
147468,Clay Aiken,Pop/Rock
147785,Eve 6,Pop/Rock
148004,Dirty Projectors,Pop/Rock
148227,Anthony Green,Pop/Rock
149102,The Distillers,Pop/Rock
150181,Leaf Hound,Pop/Rock
151240,Earl Klugh,Jazz
151504,Bayside,Pop/Rock
152384,ExposÃ©,Pop/Rock
153103,Donald Fagen,Pop/Rock
153129,Grayson Hugh,R&B;
153630,Frente!,Pop/Rock
153933,Geddy Lee,Pop/Rock
154297,Anna Nalick,Pop/Rock
154822,Ekoostik Hookah,Pop/Rock
155091,Every Time I Die,Pop/Rock
155170,Passion,Religious
155801,Flo & Eddie,Pop/Rock
156122,Fozzy,Pop/Rock
156484,Sponge,Pop/Rock
156749,Eric Heatherly,Country
156950,Chad Brock,Country
157063,Greg Phillinganes,R&B;
157377,Ottmar Liebert,New Age
158018,Dope,Pop/Rock
158765,Gavin Friday,Pop/Rock
160742,Stacey Kent,Vocal
161436,Chaka Demus & Pliers,Reggae
161637,Frank Foster,Jazz
162265,Franco De Vita,Latin
162794,Shankar,International
162943,Cass McCombs,Pop/Rock
163059,Electric Six,Pop/Rock
163213,Tweet,R&B;
163435,Bebel Gilberto,Latin
163977,Shannon,R&B;
164175,Electric Wizard,Pop/Rock
164504,Dream Evil,Pop/Rock
165076,Stacey Q,Pop/Rock
165077,Stacie Orrico,Religious
165117,Tamia,R&B;
165354,Franke & the Knockouts,Pop/Rock
165652,Eagles of Death Metal,Pop/Rock
166025,Eddie "Lockjaw" Davis,Jazz
166033,Elvis Crespo,Latin
167762,Drowning Pool,Pop/Rock
168126,Ben Kweller,Pop/Rock
169088,Dr. Buzzard's Original Savannah Band,R&B;
169189,Down,Pop/Rock
169818,Carl Thomas,R&B;
169948,Eddie Henderson,Jazz
170214,Ferrante & Teicher,Easy Listening
170758,Finley Quaye,Pop/Rock
171015,Lyle Mays,Jazz
171220,Eliane Elias,Jazz
171726,Eddie Santiago,Latin
171854,Easy Star All-Stars,Reggae
171889,Elephant Man,Reggae
172205,Dodgy,Pop/Rock
172770,Carl Butler,Country
173007,Frank Morgan,Jazz
173647,Firefall,Pop/Rock
174007,Ugly Kid Joe,Pop/Rock
174198,Edwin McCain,Pop/Rock
174506,James Spaulding,Jazz
175049,Firehouse,Pop/Rock
175459,Dispatch,Pop/Rock
175525,M83,Pop/Rock
175538,First Choice,R&B;
175579,Disturbed,Pop/Rock
175992,Rise Against,Pop/Rock
176083,Ruth Cameron,Jazz
176148,Riders in the Sky,Country
176859,Joe Zawinul,Jazz
177117,Faster Pussycat,Pop/Rock
177336,August Burns Red,Pop/Rock
177372,Don Chezina,Latin
177856,Carlos Ponce,Latin
177957,Don Carlos,Reggae
178051,Fischerspooner,Electronic
178143,Eloy,Pop/Rock
178345,Jane Child,Pop/Rock
178549,The Edge,Pop/Rock
178654,Pat Metheny Group,Jazz
178750,Stacy Lattisaw,R&B;
179105,Fred Eaglesmith,Folk
179191,Edie Brickell,Pop/Rock
179636,Jason Becker,Pop/Rock
179714,Eileen Farrell,Classical
180503,Graham Parker & the Rumour,Pop/Rock
181719,Flaw,Pop/Rock
183311,Fine Young Cannibals,Pop/Rock
183699,DÃ³nal Lunny,International
183777,John Cafferty,Pop/Rock
184199,Emerson Drive,Country
184208,Great Big Sea,International
184406,Donald Harrison,Jazz
184451,Greater Vision,Religious
185617,Fun Boy Three,Pop/Rock
186440,Deadsy,Pop/Rock
186481,Dos,Pop/Rock
187172,Flogging Molly,Pop/Rock
188206,Floetry,R&B;
188261,Eric Johnson,Pop/Rock
188467,John Parr,Pop/Rock
188697,Foxy Brown,Reggae
188809,Eric Serra,Stage & Screen
189229,Lee Roy Parnell,Country
189831,John Taylor,Jazz
189848,Frank Butler,Jazz
190843,LeftÃ¶ver Crack,Pop/Rock
191175,Wall of Voodoo,Pop/Rock
191983,Galactic,Pop/Rock
192840,John Travolta,Pop/Rock
193305,Cassie,R&B;
194008,Deicide,Pop/Rock
195373,CesÃ¡ria Ã‰vora,International
195634,Dazz Band,R&B;
196200,Dorothy Loudon,Vocal
196254,The Flying Luttenbachers,Jazz
196976,Gretchen Wilson,Country
197475,Gene Loves Jezebel,Pop/Rock
197582,Dee Clark,R&B;
197757,Warren Haynes,Pop/Rock
199089,Halifax,Pop/Rock
199194,Dougie MacLean,Folk
200322,Johnny "Hammond" Smith,Jazz
201593,Destruction,Pop/Rock
201668,Drive-By Truckers,Pop/Rock
201716,Ty Herndon,Country
202084,Nouvelle Vague,Pop/Rock
202089,Charles & Eddie,R&B;
202162,Derek Trucks,Pop/Rock
203592,Max Richter,Classical
203764,Wet,Pop/Rock
203765,Wet Wet Wet,Pop/Rock
204847,Wheatus,Pop/Rock
204850,Charles Earland,Jazz
205442,Amy Millan,Pop/Rock
205838,DragonForce,Pop/Rock
205959,Tycho,Electronic
206167,Dramarama,Pop/Rock
206668,Des'ree,R&B;
207360,Dub Pistols,Electronic
208893,Vetiver,Pop/Rock
209019,Drake Bell,Pop/Rock
210142,Lou Ann Barton,Blues
210143,Lou Bega,Pop/Rock
210276,Wesley Willis,Pop/Rock
210830,Jamie Foxx,R&B;
211146,David Lindley,Pop/Rock
211578,Jamie Cullum,Pop/Rock
212006,Ricochet,Country
213561,David Guetta,Electronic
214580,Dimmu Borgir,Pop/Rock
215296,Rilo Kiley,Pop/Rock
215997,Carla Bruni,Pop/Rock
217344,Dido,Pop/Rock
217994,Life Without Buildings,Pop/Rock
218473,Umphrey's McGee,Pop/Rock
218709,Jonathan Butler,Jazz
219287,Jane Olivor,Vocal
220024,Vitalic,Electronic
220403,Hombres G,Latin
221426,Hot Action Cop,Pop/Rock
221660,John Handy,Jazz
222387,M.I.A.,Pop/Rock
222748,Vixen,Pop/Rock
223523,Dead Meadow,Pop/Rock
223683,Machel Montano,Reggae
223861,Bloc Party,Pop/Rock
224345,Vitamin C,Pop/Rock
225607,Lizz Wright,Jazz
225690,Jeff Foxworthy,Comedy/Spoken
225944,Shadow,International
226420,Vivian Green,R&B;
226908,Big John Patton,Jazz
227708,Walter Hawkins,Religious
228180,Howard Huntsberry,R&B;
228371,Death in June,Pop/Rock
228889,Jobriath,Pop/Rock
230105,Howard Stern,Comedy/Spoken
230244,Local H,Pop/Rock
230297,Walk the Moon,Pop/Rock
230845,Death Angel,Pop/Rock
231013,Marisela,Latin
231225,The Wannadies,Pop/Rock
231342,Deee-Lite,Pop/Rock
231397,Lil' Mo,R&B;
233300,Hugh Mundell,Reggae
234192,John Kay,Pop/Rock
237668,Deacon Blue,Pop/Rock
238686,Robin Thicke,R&B;
238968,Johnny Hates Jazz,Pop/Rock
240009,Johnny "Big Moose" Walker,Blues
240267,Johnny Lee,Country
240503,Leon Redbone,Pop/Rock
241635,Dennis DeYoung,Pop/Rock
241650,Lemon Jelly,Electronic
242578,Razorlight,Pop/Rock
242949,Wayman Tisdale,Jazz
243238,Johnny Clegg,International
244048,Sammie,R&B;
244608,The Derek Trucks Band,Pop/Rock
245250,Juanes,Latin
245513,Liquid Tension Experiment,Pop/Rock
245534,Johnny Rodriguez,Country
246032,Devendra Banhart,Pop/Rock
246127,Les Nubians,R&B;
246487,Lenny White,Jazz
247065,Destroyer,Pop/Rock
247699,We Are Scientists,Pop/Rock
247963,Love Battery,Pop/Rock
249444,Grupo Mojado,Latin
249528,DevilDriver,Pop/Rock
250798,White Town,Electronic
251206,Julie Roberts,Country
251437,People Like Us,Electronic
251851,Joi,R&B;
252315,Diana King,Reggae
252495,Wayne Newton,Vocal
252509,Leon Haywood,R&B;
252513,Wayne Watson,Pop/Rock
253076,Scooter,Electronic
253137,Junior Senior,Pop/Rock
253296,Leroy Van Dyke,Country
253657,JoJo,Pop/Rock
253914,Wayne Toups,International
254083,Wayne Wonder,Reggae
254411,The Academy Is...,Pop/Rock
254827,Diamond Rio,Country
254972,Julee Cruise,Pop/Rock
255051,RÃ³isÃ­n Murphy,Pop/Rock
255377,Pepper Adams,Jazz
255576,Honeymoon Suite,Pop/Rock
256482,Diane Schuur,Vocal
256528,Lucy Pearl,R&B;
256557,Department S,Pop/Rock
256951,Say Anything,Pop/Rock
256974,Wild Cherry,R&B;
257364,Justin Adams,R&B;
258514,Jordan Rudess,Pop/Rock
258567,Dillinger Four,Pop/Rock
258947,Various Artists,Electronic
260007,Dinah Shore,Vocal
260384,Julian Lennon,Pop/Rock
261106,Hoodoo Gurus,Pop/Rock
261623,Pete Droge,Pop/Rock
263271,Lifehouse,Pop/Rock
263995,Jeffrey Lewis,Folk
264430,Hooverphonic,Pop/Rock
264499,Amos Lee,Pop/Rock
264617,Lighthouse,Pop/Rock
266129,Jennifer Hudson,R&B;
266151,Little Texas,Country
266503,Marilyn McCoo,R&B;
268700,Jonny Lang,Pop/Rock
270060,Marie Osmond,Country
270243,Maria Rita,Latin
270770,Celtic Woman,International
272563,S Club 7,Pop/Rock
272713,Peter Knight,Vocal
275335,Josh Groban,Vocal
276917,Howard McGhee,Jazz
277059,Josh Kelley,Pop/Rock
277496,Roachford,Pop/Rock
277764,Josh Turner,Country
279308,Lila McCann,Country
279315,Josh Rouse,Pop/Rock
279395,Gyptian,Reggae
281225,Rooney,Pop/Rock
281953,Marion Meadows,Jazz
282752,Robbie Dupree,Pop/Rock
282912,Robert Mirabal,International
283015,Jesse Powell,R&B;
283335,Saga,Pop/Rock
284207,Ronan Keating,Pop/Rock
284546,Phil Lynott,Pop/Rock
286092,Philip Aaberg,New Age
286439,Calle 13,Latin
286518,Platinum Blonde,Pop/Rock
286572,Joss Stone,Pop/Rock
286639,Play,Pop/Rock
288350,Robert Randolph,Religious
288985,Robert Glasper,Jazz
289058,Saigon Kick,Pop/Rock
291235,Rockwell,R&B;
293448,Rossington Collins Band,Pop/Rock
293969,RÃ¶yksopp,Electronic
294126,Sammy,Pop/Rock
295274,Los Lonely Boys,Pop/Rock
295285,Lisa Gerrard,Pop/Rock
295933,Judy Kuhn,Pop/Rock
297569,Plastilina Mosh,Pop/Rock
300578,Blitzen Trapper,Pop/Rock
302026,Running Wild,Pop/Rock
302955,Junior Kelly,Reggae
303422,Lucky Ali,International
305335,Lisette Melendez,Pop/Rock
306851,Junkie XL,Electronic
307083,Junkyard,Pop/Rock
307913,Martin Sexton,Folk
308013,"Jump, Little Children",Pop/Rock
309839,Justin Tubb,Country
310724,Penetration,Pop/Rock
310905,Lucero,Pop/Rock
312004,Luis Fonsi,Latin
312464,Pierre Bachelet,Stage & Screen
312657,Blindside,Pop/Rock
313521,VAST,Pop/Rock
314576,Mary Gauthier,Country
314923,Quantic,Electronic
315104,Luis Enrique,Latin
316269,Jennifer Holliday,Pop/Rock
317129,Charlie Parr,Folk
319846,Jens Lekman,Pop/Rock
319956,Company,Pop/Rock
320470,Lumidee,R&B;
321126,Secret Weapon,R&B;
321944,Matt Redman,Religious
322365,Jem,Pop/Rock
322765,Jermaine Stewart,R&B;
323641,Matchbook Romance,Pop/Rock
328201,She Wants Revenge,Pop/Rock
328824,Rahsaan Patterson,R&B;
328956,Matt Bianco,Pop/Rock
329542,Jonathan Coulton,Pop/Rock
329978,Eluveitie,Pop/Rock
330061,Rage,Pop/Rock
331323,10 Years,Pop/Rock
331666,Jesse Cook,New Age
333648,Rammstein,Pop/Rock
334041,Mark Wills,Country
334054,Marmalade,Pop/Rock
334216,Hollywood Undead,Pop/Rock
335431,Nicholas Payton,Jazz
338287,Pieces of a Dream,Jazz
338593,CÃ©u,Latin
340527,Raul Malo,Country
342004,Phil Vassar,Country
343215,Rose Royce,R&B;
344037,No Use for a Name,Pop/Rock
344332,Jim Ed Brown,Country
344609,Jesus Jones,Pop/Rock
345227,Nikki Jean,Pop/Rock
345426,Roy Hargrove,Jazz
345708,Pink Martini,Pop/Rock
346684,Richard Hawley,Pop/Rock
346806,Jet,Pop/Rock
347741,Rebecca Lynn Howard,Country
348884,Ray Stevens,Country
350139,Plain White T's,Pop/Rock
350892,Jimmy Cobb,Jazz
352164,Kai Winding,Jazz
352575,Men at Large,R&B;
352770,Planet P Project,Pop/Rock
354609,Kajagoogoo,Pop/Rock
355052,Rick Braun,Jazz
355208,Porno for Pyros,Pop/Rock
355998,Ruben Studdard,R&B;
356422,Karen Akers,Vocal
357057,Ruby Braff,Jazz
358528,Rick Trevino,Country
359123,Royal Crown Revue,Pop/Rock
360948,Rupee,Latin
361541,Kasabian,Pop/Rock
363307,Marta SÃ¡nchez,Latin
363327,Propellerheads,Electronic
365821,Kano,R&B;
367156,Martin Rev,Pop/Rock
367231,Martha Wainwright,Pop/Rock
367272,Kavita Krishnamurthy,International
369183,Wolf Parade,Pop/Rock
369955,Kathryn Williams,Pop/Rock
370326,Sara Bareilles,Pop/Rock
372986,Natalie Grant,Religious
375101,Philip Wesley,New Age
376888,Nappy Brown,Blues
377035,Mass Production,R&B;
377060,Nat Adderley,Jazz
380737,mewithoutYou,Pop/Rock
382630,Chiodos,Pop/Rock
382671,Red Rat,Reggae
383056,The Click Five,Pop/Rock
383853,Neal McCoy,Country
385393,North Mississippi Allstars,Pop/Rock
385797,Matt Nathanson,Pop/Rock
387097,El Michels Affair,R&B;
387219,Norma Jean,Pop/Rock
387352,Norman Blake,Country
388167,Norman Brown,Jazz
389378,Mason Jennings,Pop/Rock
390185,Aly & AJ,Pop/Rock
390743,OK Go,Pop/Rock
391151,Railroad Earth,Pop/Rock
391586,James Blunt,Pop/Rock
392856,Be Your Own Pet,Pop/Rock
392925,Zac Brown,Country
394013,Ryan Leslie,R&B;
394325,Esperanza Spalding,Jazz
395633,Nick Heyward,Pop/Rock
397156,Randy Scruggs,Country
397794,The Go! Team,Pop/Rock
398020,Michelle Williams,Religious
398892,Michael Ruff,Pop/Rock
398909,Randy Waldman,Jazz
399249,Michael White,Jazz
399361,Crazy Frog,Pop/Rock
400717,Opeth,Pop/Rock
402117,Mclusky,Pop/Rock
403784,Lecrae,Religious
404136,Ratatat,Pop/Rock
404529,Mike Birbiglia,Comedy/Spoken
404734,Me First and the Gimme Gimmes,Pop/Rock
405113,Ray Anthony,Jazz
405494,The Motors,Pop/Rock
405732,The Microphones,Pop/Rock
406589,Medicine,Pop/Rock
407101,Nicolette Larson,Pop/Rock
407331,Meli'sa Morgan,R&B;
407942,Medwyn Goodall,New Age
408500,Ready for the World,R&B;
409985,The Peasall Sisters,Country
411487,The RH Factor,Jazz
412715,Ralfi Pagan,Latin
413405,Mike Stern,Jazz
413853,The Expendables,Pop/Rock
418519,Mingus Big Band,Jazz
419197,Marconi Union,Electronic
422658,The Six Parts Seven,Pop/Rock
422891,Nivea,R&B;
423467,Mista,R&B;
428329,Matt Costa,Pop/Rock
428725,2 Brothers on the 4th Floor,Pop/Rock
444140,The Naked Brothers Band,Pop/Rock
447241,The King Khan & BBQ Show,Pop/Rock
448144,Reckless Kelly,Pop/Rock
448152,Methods of Mayhem,Pop/Rock
448207,Donna Lewis,Pop/Rock
450883,CSS,Pop/Rock
451398,The Kooks,Pop/Rock
453009,Mest,Pop/Rock
453908,Red Simpson,Country
454240,Red Sovine,Country
457692,Off Broadway,Pop/Rock
459860,Editors,Pop/Rock
460553,Belanova,Latin
461391,Nuclear Assault,Pop/Rock
461698,Old 97's,Pop/Rock
463663,Nuyorican Soul,Electronic
464348,Old Crow Medicine Show,Pop/Rock
466442,Olga TaÃ±Ã³n,Latin
471645,Klaxons,Pop/Rock
473652,Michel Berger,Pop/Rock
473909,The Matches,Pop/Rock
474150,The National,Pop/Rock
475010,The Moldy Peaches,Pop/Rock
475511,The Subdudes,Pop/Rock
475650,The Outfield,Pop/Rock
476248,The Mooney Suzuki,Pop/Rock
476282,A Skylit Drive,Pop/Rock
476425,Mika,Pop/Rock
476541,Corbin Bleu,Pop/Rock
476558,Madina Lake,Pop/Rock
476599,Collie Buddz,Reggae
476744,3LW,Pop/Rock
477787,The New Pornographers,Pop/Rock
477793,The String Cheese Incident,Pop/Rock
479204,Anita Ward,R&B;
479772,The Motels,Pop/Rock
480549,Dance Gavin Dance,Pop/Rock
480984,Off with Their Heads,Pop/Rock
481827,The Tractors,Country
483473,The Pietasters,Pop/Rock
483563,The Verve Pipe,Pop/Rock
484880,Sugarland,Country
484890,The Witnesses,Pop/Rock
485118,Mike Shinoda,Pop/Rock
485204,Ingrid Michaelson,Pop/Rock
485689,MoKenStef,R&B;
486115,The Rockin' Berries,Pop/Rock
486395,The Ocean Blue,Pop/Rock
487357,Anthony B,Reggae
487614,Moloko,Electronic
488394,The Cave Singers,Pop/Rock
489435,The Walkmen,Pop/Rock
490805,The Royal Guardsmen,Pop/Rock
491565,The Power Station,Pop/Rock
494016,The Samples,Pop/Rock
494038,Thrice,Pop/Rock
494774,Anouk,Pop/Rock
495547,Mindless Self Indulgence,Pop/Rock
495702,The Salsoul Orchestra,R&B;
497277,Adema,Pop/Rock
498241,Minus the Bear,Pop/Rock
498484,The Rembrandts,Pop/Rock
499683,Miroslav Vitous,Jazz
499745,Mirwais,Electronic
499780,Adriana Calcanhotto,Latin
501537,12 Stones,Pop/Rock
501860,Against Me!,Pop/Rock
502198,Luke Bryan,Country
502269,Mother Love Bone,Pop/Rock
503247,Miri Ben-Ari,R&B;
507558,Tito Nieves,Latin
507955,The Sounds,Pop/Rock
507975,Al Hirt,Jazz
510953,As I Lay Dying,Pop/Rock
513813,Flight of the Conchords,Comedy/Spoken
515156,Tom Russell,Folk
515600,Thelma Houston,R&B;
515641,Alcatrazz,Pop/Rock
515750,Albertina Walker,Religious
515790,Alex Bugnon,Jazz
517796,Brian Poole & the Tremeloes,Pop/Rock
518937,Mr. Scruff,Electronic
519954,Brian Tyler,Stage & Screen
521564,Brian Culbertson,Jazz
522430,Camila,Latin
524634,The Bucketheads,Electronic
529050,Girls Aloud,Pop/Rock
531653,The Raconteurs,Pop/Rock
532610,Chrisette Michele,R&B;
533042,Cabas,Latin
533503,Flyleaf,Pop/Rock
533551,Buckcherry,Pop/Rock
535892,Magnus Karlsson,Pop/Rock
536035,Buddy Emmons,Country
536321,MGMT,Pop/Rock
537414,Bring Me the Horizon,Pop/Rock
538840,Joe Arroyo,Latin
540742,Basshunter,Pop/Rock
540867,Hellyeah,Pop/Rock
541760,Dailey & Vincent,Country
543169,Gustavo Cerati,Latin
544965,Daniel Powter,Pop/Rock
546205,Melody Gardot,Jazz
546735,Gilbert O'Sullivan,Pop/Rock
546926,Matt and Kim,Pop/Rock
546976,Cold War Kids,Pop/Rock
548180,The Gaslight Anthem,Pop/Rock
550940,Witch,Pop/Rock
551762,Miley Cyrus,Pop/Rock
551872,The Bird and the Bee,Pop/Rock
554804,The Wreckers,Country
556199,HammerFall,Pop/Rock
556292,Veil of Maya,Pop/Rock
557191,Hot Chip,Pop/Rock
557905,Hardline,Pop/Rock
559501,Fred Anderson,Jazz
559785,Damn Yankees,Pop/Rock
559927,Maktub,R&B;
560554,Glass Candy,Pop/Rock
561037,MaxÃ¯mo Park,Pop/Rock
562105,Hayes Carll,Pop/Rock
562144,Rogue Wave,Pop/Rock
562615,Jason Isbell,Pop/Rock
563390,Colbie Caillat,Pop/Rock
566138,Kat DeLuna,Pop/Rock
566448,Justin Townes Earle,Country
566988,Dangerous Toys,Pop/Rock
567153,Daughtry,Pop/Rock
567294,Dalis Car,Pop/Rock
567769,Saving Abel,Pop/Rock
567959,Stuff,R&B;
569064,Ocean,R&B;
570155,Taio Cruz,Pop/Rock
571258,Frightened Rabbit,Pop/Rock
571472,Hepcat,Reggae
572105,4Him,Religious
572327,Marcy Playground,Pop/Rock
572578,Animotion,Pop/Rock
574035,St. Vincent,Pop/Rock
576072,A Taste of Honey,R&B;
577701,A.R. Rahman,International
579037,Sun Kil Moon,Pop/Rock
579234,Rhiannon Giddens,Country
581859,The Vogues,Pop/Rock
582419,Subhumans,Pop/Rock
582463,The Vines,Pop/Rock
582629,The Subways,Pop/Rock
583843,APB,Pop/Rock
585210,The Waitresses,Pop/Rock
585874,Acoustic Alchemy,New Age
586319,MÃ³nica Naranjo,Latin
588145,Crookers,Electronic
588918,Yonder Mountain String Band,Country
589209,Monica Zetterlund,Jazz
589256,Monty Alexander,Jazz
589767,The Weakerthans,Pop/Rock
589802,Yarbrough & Peoples,R&B;
592161,Theory of a Deadman,Pop/Rock
593772,April Wine,Pop/Rock
594113,Acceptance,Pop/Rock
594309,Tiger Army,Pop/Rock
594765,Buckethead,Avant-Garde
595969,Afro-Cuban All Stars,Latin
597269,Against All Authority,Pop/Rock
597314,Arch Enemy,Pop/Rock
599777,After 7,R&B;
600264,Mr. Big,Pop/Rock
600386,Mother Earth,Electronic
600435,Aqua,Pop/Rock
600720,Ziggy Marley & the Melody Makers,Reggae
601697,Taken by Trees,Pop/Rock
603226,Dirty Heads,Pop/Rock
603980,Tiny Tim,Comedy/Spoken
604090,Aim,Electronic
604702,Afro Celt Sound System,Pop/Rock
607105,Aida Cuevas,Latin
612095,Tomahawk,Pop/Rock
614830,Metro Station,Pop/Rock
615247,The Fratellis,Pop/Rock
616664,Todd Snider,Pop/Rock
616979,Brainstorm,R&B;
617980,My Life with the Thrill Kill Kult,Pop/Rock
618589,Mushroomhead,Pop/Rock
618713,Aldo Nova,Pop/Rock
618726,The Infamous Stringdusters,Country
619460,Mr. Mister,Pop/Rock
620759,Alain Bashung,Pop/Rock
621112,Mya,R&B;
622277,TonÃ©x,R&B;
622604,Brick,R&B;
623443,Brian Blade,Jazz
624107,Bronski Beat,Pop/Rock
624190,The Bravery,Pop/Rock
624282,Joshua Radin,Pop/Rock
625203,Britny Fox,Pop/Rock
625731,Seether,Pop/Rock
626115,The Brooklyn Tabernacle Choir,Religious
626310,Aslan,Pop/Rock
626774,Bulletboys,Pop/Rock
626939,Stone Sour,Pop/Rock
627787,Jamey Johnson,Country
628571,Reik,Latin
628912,Strangefolk,Pop/Rock
630845,Breakwater,R&B;
631071,Buddy Tate,Jazz
631078,David Ball,Country
631667,YACHT,Pop/Rock
632233,Eric Church,Country
632986,Jordan Pruitt,Pop/Rock
633044,Strunz & Farah,International
633080,Strawberry Switchblade,Pop/Rock
633313,Katharine McPhee,Pop/Rock
633358,Danity Kane,R&B;
634463,CKY,Pop/Rock
635425,Atlas Sound,Pop/Rock
635760,David Benoit,Jazz
635930,Buck-O-Nine,Pop/Rock
636511,Strike Anywhere,Pop/Rock
636841,Ryan Bingham,Country
638603,David Bromberg,Folk
638632,Shiny Toy Guns,Electronic
638918,Buddy DeFranco,Jazz
638960,Buddy Greco,Vocal
640208,Five Finger Death Punch,Pop/Rock
641111,Buster Brown,Blues
642354,Bushman,Reggae
643543,Jason Derulo,Pop/Rock
643682,Burial,Electronic
643755,Yeasayer,Pop/Rock
644216,David Cross,Comedy/Spoken
645956,Burzum,Pop/Rock
646260,C.W. McCall,Country
647156,The Menzingers,Pop/Rock
647246,Camouflage,Pop/Rock
650362,Cute Is What We Aim For,Pop/Rock
651848,Guaco,Latin
651972,H-Town,R&B;
652178,Guttermouth,Pop/Rock
652192,Memphis May Fire,Pop/Rock
656021,Gianluca Grignani,Pop/Rock
656541,OneRepublic,Pop/Rock
657041,Glenn Frey,Pop/Rock
657062,Hercules & Love Affair,Electronic
660155,Girl Talk,Electronic
660244,Caviar,Pop/Rock
662149,Gary McFarland,Jazz
662225,H2O,Pop/Rock
662545,Glenn Lewis,R&B;
663255,The Dodos,Pop/Rock
664457,Missy Higgins,Pop/Rock
665824,Mal Waldron,Jazz
665945,Godspeed You! Black Emperor,Pop/Rock
666073,Cascada,Electronic
666623,Teenage Bottlerocket,Pop/Rock
667657,The Maine,Pop/Rock
667738,Dan Hill,Pop/Rock
668222,The Cribs,Pop/Rock
669057,Dan Tyminski,Country
669194,Jack's Mannequin,Pop/Rock
670273,Gogol Bordello,Pop/Rock
671204,Within Temptation,Pop/Rock
671452,The Felice Brothers,Pop/Rock
672411,Golden Smog,Pop/Rock
672835,Hella,Pop/Rock
672918,HÃ©ctor Montemayor,Latin
673082,Marcus Roberts,Jazz
673883,Marc Dorsey,Pop/Rock
674417,Dane Cook,Comedy/Spoken
674749,The Manhattan Transfer,Vocal
674937,Daryl Coley,Religious
675351,Day26,R&B;
675500,Yael NaÃ¯m,Pop/Rock
675728,Hezekiah Walker,Religious
675976,Glenn Jones,Pop/Rock
676313,Hi-Five,R&B;
677089,Daniel O'Donnell,Vocal
678098,Marc Broussard,Pop/Rock
678459,William Clarke,Blues
678650,Winger,Pop/Rock
678769,Darkthrone,Pop/Rock
679749,Xavier Rudd,Pop/Rock
683921,Yami Bolo,Reggae
684612,Yellowjackets,Jazz
686359,Yellowcard,Pop/Rock
689836,Joel Rafael,Folk
689965,Z.Z. Hill,Blues
691616,Ryan Cabrera,Pop/Rock
694273,Zakk Wylde,Pop/Rock
694325,Gheorghe Zamfir,Easy Listening
695943,Zion & Lennox,Latin
697391,ZhanÃ©,R&B;
701790,Brandon Heath,Religious
711954,The Black Angels,Pop/Rock
716469,Portugal. The Man,Pop/Rock
717234,Ane Brun,Pop/Rock
721409,Gojira,Pop/Rock
721416,Paris Hilton,Pop/Rock
722133,Boys Like Girls,Pop/Rock
722448,Born of Osiris,Pop/Rock
723868,Newton Faulkner,Pop/Rock
724598,Crystal Castles,Electronic
725175,Volbeat,Pop/Rock
726201,Motionless in White,Pop/Rock
726942,As Blood Runs Black,Pop/Rock
727318,We the Kings,Pop/Rock
729857,Jordin Sparks,R&B;
732652,Kellie Pickler,Country
733717,Corinne Bailey Rae,R&B;
737969,Gary Bartz,Jazz
739713,The Antlers,Pop/Rock
739975,Gravity Kills,Pop/Rock
740569,Frida,Pop/Rock
741127,From First to Last,Pop/Rock
741512,Enuff Z'nuff,Pop/Rock
741671,Palomo,Latin
741692,Alexander Robotnick,R&B;
743623,Spacehog,Pop/Rock
743709,Alien Ant Farm,Pop/Rock
744736,Sharon Shannon,International
746128,Steelheart,Pop/Rock
746409,Travis Barker,Pop/Rock
746470,Tracey Ullman,Pop/Rock
746707,Allure,R&B;
747028,Trevor Jones,Stage & Screen
747200,Troop,R&B;
747561,TÃ©lÃ©popmusik,Electronic
747761,Paul Gilbert,Pop/Rock
748827,Slide Hampton,Jazz
748933,Slaid Cleaves,Folk
749132,Paul Kelly,Pop/Rock
749335,Anberlin,Pop/Rock
750146,Stephen Schwartz,Stage & Screen
750895,Trivium,Pop/Rock
751201,ThalÃ­a,Latin
752022,Supersuckers,Pop/Rock
