Source,Target,Type,Id,Label,timeset,Weight
894465,180263,Directed,11725,,,1
20278,180449,Directed,11726,,,1
78044,180449,Directed,11727,,,1
144458,180449,Directed,11728,,,1
149044,180449,Directed,11729,,,1
208076,180449,Directed,11730,,,1
238115,180449,Directed,11731,,,1
316834,180449,Directed,11732,,,1
821571,180449,Directed,11733,,,1
87597,180503,Directed,11734,,,1
845625,180503,Directed,11735,,,1
167287,180516,Directed,11736,,,1
319945,180516,Directed,11737,,,1
38490,181321,Directed,11738,,,1
64509,181321,Directed,11739,,,1
66915,181321,Directed,11740,,,1
101776,181321,Directed,11741,,,1
154548,181321,Directed,11742,,,1
204708,181321,Directed,11743,,,1
238115,181321,Directed,11744,,,1
307461,181321,Directed,11745,,,1
414251,181321,Directed,11746,,,1
569685,181321,Directed,11747,,,1
894465,181321,Directed,11748,,,1
921002,181321,Directed,11749,,,1
100160,181329,Directed,11750,,,1
120521,181329,Directed,11751,,,1
259270,181329,Directed,11752,,,1
524050,181329,Directed,11753,,,1
562304,181329,Directed,11754,,,1
608701,181329,Directed,11755,,,1
751019,181329,Directed,11756,,,1
825208,181329,Directed,11757,,,1
840402,181329,Directed,11758,,,1
892823,181329,Directed,11759,,,1
894465,181329,Directed,11760,,,1
75295,181376,Directed,11761,,,1
85448,181376,Directed,11762,,,1
160848,181376,Directed,11763,,,1
178014,181376,Directed,11764,,,1
190021,181376,Directed,11765,,,1
230784,181376,Directed,11766,,,1
246628,181376,Directed,11767,,,1
295276,181376,Directed,11768,,,1
425105,181376,Directed,11769,,,1
474648,181376,Directed,11770,,,1
603590,181376,Directed,11771,,,1
607448,181376,Directed,11772,,,1
636474,181376,Directed,11773,,,1
641994,181376,Directed,11774,,,1
776659,181376,Directed,11775,,,1
790988,181376,Directed,11776,,,1
800332,181376,Directed,11777,,,1
823482,181376,Directed,11778,,,1
893111,181376,Directed,11779,,,1
290502,181719,Directed,11780,,,1
790820,181719,Directed,11781,,,1
18258,181817,Directed,11782,,,1
21744,182302,Directed,11783,,,1
38490,182302,Directed,11784,,,1
38936,182302,Directed,11785,,,1
46861,182302,Directed,11786,,,1
66915,182302,Directed,11787,,,1
131581,182302,Directed,11788,,,1
149515,182302,Directed,11789,,,1
204386,182302,Directed,11790,,,1
214593,182302,Directed,11791,,,1
270491,182302,Directed,11792,,,1
307461,182302,Directed,11793,,,1
370703,182302,Directed,11794,,,1
379125,182302,Directed,11795,,,1
414251,182302,Directed,11796,,,1
414745,182302,Directed,11797,,,1
785357,182302,Directed,11798,,,1
792733,182302,Directed,11799,,,1
815537,182302,Directed,11800,,,1
82013,182360,Directed,11801,,,1
90803,182360,Directed,11802,,,1
101946,182360,Directed,11803,,,1
128099,182360,Directed,11804,,,1
144458,182360,Directed,11805,,,1
174557,182360,Directed,11806,,,1
232564,182360,Directed,11807,,,1
233228,182360,Directed,11808,,,1
238115,182360,Directed,11809,,,1
316834,182360,Directed,11810,,,1
414251,182360,Directed,11811,,,1
622805,182360,Directed,11812,,,1
754032,182360,Directed,11813,,,1
927555,182360,Directed,11814,,,1
100160,182598,Directed,11815,,,1
114342,182598,Directed,11816,,,1
120521,182598,Directed,11817,,,1
128099,182598,Directed,11818,,,1
175553,182598,Directed,11819,,,1
240311,182598,Directed,11820,,,1
330601,182598,Directed,11821,,,1
354105,182598,Directed,11822,,,1
428717,182598,Directed,11823,,,1
489303,182598,Directed,11824,,,1
500664,182598,Directed,11825,,,1
577627,182598,Directed,11826,,,1
751019,182598,Directed,11827,,,1
754032,182598,Directed,11828,,,1
758943,182598,Directed,11829,,,1
763301,182598,Directed,11830,,,1
773642,182598,Directed,11831,,,1
824022,182598,Directed,11832,,,1
894465,182598,Directed,11833,,,1
924232,182598,Directed,11834,,,1
925181,182598,Directed,11835,,,1
18977,182884,Directed,11836,,,1
64954,182884,Directed,11837,,,1
293490,182884,Directed,11838,,,1
387720,182884,Directed,11839,,,1
456896,182884,Directed,11840,,,1
516202,182884,Directed,11841,,,1
532487,182884,Directed,11842,,,1
545074,182884,Directed,11843,,,1
31685,182900,Directed,11844,,,1
41874,182900,Directed,11845,,,1
43714,182900,Directed,11846,,,1
46699,182900,Directed,11847,,,1
59156,182900,Directed,11848,,,1
59293,182900,Directed,11849,,,1
94224,182900,Directed,11850,,,1
176936,182900,Directed,11851,,,1
180228,182900,Directed,11852,,,1
238495,182900,Directed,11853,,,1
269972,182900,Directed,11854,,,1
404434,182900,Directed,11855,,,1
486775,182900,Directed,11856,,,1
489303,182900,Directed,11857,,,1
538677,182900,Directed,11858,,,1
631774,182900,Directed,11859,,,1
754032,182900,Directed,11860,,,1
803720,182900,Directed,11861,,,1
840102,182900,Directed,11862,,,1
894465,182900,Directed,11863,,,1
894956,182900,Directed,11864,,,1
942529,182900,Directed,11865,,,1
959770,182900,Directed,11866,,,1
71209,183139,Directed,11867,,,1
177588,183139,Directed,11868,,,1
196969,183139,Directed,11869,,,1
253142,183139,Directed,11870,,,1
292915,183139,Directed,11871,,,1
336783,183139,Directed,11872,,,1
423829,183139,Directed,11873,,,1
524050,183139,Directed,11874,,,1
531986,183139,Directed,11875,,,1
595101,183139,Directed,11876,,,1
617196,183139,Directed,11877,,,1
645612,183139,Directed,11878,,,1
809266,183139,Directed,11879,,,1
809334,183139,Directed,11880,,,1
840402,183139,Directed,11881,,,1
842802,183139,Directed,11882,,,1
852855,183139,Directed,11883,,,1
96964,183311,Directed,11884,,,1
116178,183311,Directed,11885,,,1
180228,183311,Directed,11886,,,1
195874,183311,Directed,11887,,,1
413524,183311,Directed,11888,,,1
807121,183311,Directed,11889,,,1
821571,183311,Directed,11890,,,1
936946,183699,Directed,11891,,,1
72041,183777,Directed,11892,,,1
224294,183777,Directed,11893,,,1
530745,183777,Directed,11894,,,1
894465,183777,Directed,11895,,,1
5882,183858,Directed,11896,,,1
9084,183858,Directed,11897,,,1
75747,183858,Directed,11898,,,1
104714,183858,Directed,11899,,,1
127337,183858,Directed,11900,,,1
387815,183858,Directed,11901,,,1
418740,183858,Directed,11902,,,1
487186,183858,Directed,11903,,,1
531986,183858,Directed,11904,,,1
562304,183858,Directed,11905,,,1
617196,183858,Directed,11906,,,1
755494,183858,Directed,11907,,,1
809266,183858,Directed,11908,,,1
840402,183858,Directed,11909,,,1
843607,183858,Directed,11910,,,1
852855,183858,Directed,11911,,,1
926548,183858,Directed,11912,,,1
51992,184043,Directed,11913,,,1
58549,184043,Directed,11914,,,1
61172,184043,Directed,11915,,,1
75747,184043,Directed,11916,,,1
81493,184043,Directed,11917,,,1
84053,184043,Directed,11918,,,1
84209,184043,Directed,11919,,,1
91650,184043,Directed,11920,,,1
105354,184043,Directed,11921,,,1
187162,184043,Directed,11922,,,1
312353,184043,Directed,11923,,,1
485791,184043,Directed,11924,,,1
509223,184043,Directed,11925,,,1
540883,184043,Directed,11926,,,1
562304,184043,Directed,11927,,,1
574772,184043,Directed,11928,,,1
590479,184043,Directed,11929,,,1
639053,184043,Directed,11930,,,1
754032,184043,Directed,11931,,,1
755156,184043,Directed,11932,,,1
771438,184043,Directed,11933,,,1
776011,184043,Directed,11934,,,1
798606,184043,Directed,11935,,,1
889097,184043,Directed,11936,,,1
895136,184043,Directed,11937,,,1
66915,184091,Directed,11938,,,1
71209,184091,Directed,11939,,,1
81194,184091,Directed,11940,,,1
120521,184091,Directed,11941,,,1
130689,184091,Directed,11942,,,1
131581,184091,Directed,11943,,,1
204386,184091,Directed,11944,,,1
270491,184091,Directed,11945,,,1
379125,184091,Directed,11946,,,1
394806,184091,Directed,11947,,,1
530745,184091,Directed,11948,,,1
549797,184091,Directed,11949,,,1
631774,184091,Directed,11950,,,1
754032,184091,Directed,11951,,,1
796734,184091,Directed,11952,,,1
816387,184091,Directed,11953,,,1
816900,184091,Directed,11954,,,1
834466,184091,Directed,11955,,,1
939567,184091,Directed,11956,,,1
68780,184187,Directed,11957,,,1
245992,184187,Directed,11958,,,1
790227,184187,Directed,11959,,,1
21292,184199,Directed,11960,,,1
76561,184199,Directed,11961,,,1
144847,184199,Directed,11962,,,1
281254,184199,Directed,11963,,,1
297894,184199,Directed,11964,,,1
481461,184199,Directed,11965,,,1
510805,184199,Directed,11966,,,1
791480,184199,Directed,11967,,,1
798248,184199,Directed,11968,,,1
837985,184199,Directed,11969,,,1
936206,184199,Directed,11970,,,1
67406,184208,Directed,11971,,,1
83554,184208,Directed,11972,,,1
143494,184208,Directed,11973,,,1
489876,184208,Directed,11974,,,1
781094,184208,Directed,11975,,,1
825387,184208,Directed,11976,,,1
924508,184208,Directed,11977,,,1
936946,184208,Directed,11978,,,1
58372,184267,Directed,11979,,,1
75747,184267,Directed,11980,,,1
100160,184267,Directed,11981,,,1
418740,184267,Directed,11982,,,1
490004,184267,Directed,11983,,,1
531986,184267,Directed,11984,,,1
562304,184267,Directed,11985,,,1
577627,184267,Directed,11986,,,1
666763,184406,Directed,11987,,,1
800100,184406,Directed,11988,,,1
239655,184451,Directed,11989,,,1
22124,184471,Directed,11990,,,1
34988,184471,Directed,11991,,,1
44906,184471,Directed,11992,,,1
422947,184471,Directed,11993,,,1
755156,184471,Directed,11994,,,1
758520,184471,Directed,11995,,,1
781766,184471,Directed,11996,,,1
931105,184471,Directed,11997,,,1
60306,184502,Directed,11998,,,1
395819,184502,Directed,11999,,,1
954694,184502,Directed,12000,,,1
184502,184637,Directed,12001,,,1
206967,184637,Directed,12002,,,1
260038,184637,Directed,12003,,,1
423829,184637,Directed,12004,,,1
954817,184637,Directed,12005,,,1
9084,184811,Directed,12006,,,1
10538,184811,Directed,12007,,,1
38579,184811,Directed,12008,,,1
48587,184811,Directed,12009,,,1
104714,184811,Directed,12010,,,1
116178,184811,Directed,12011,,,1
334193,184811,Directed,12012,,,1
481057,184811,Directed,12013,,,1
531986,184811,Directed,12014,,,1
661524,184811,Directed,12015,,,1
664849,184811,Directed,12016,,,1
683795,184811,Directed,12017,,,1
809266,184811,Directed,12018,,,1
809446,184811,Directed,12019,,,1
842802,184811,Directed,12020,,,1
852855,184811,Directed,12021,,,1
895443,184811,Directed,12022,,,1
922728,184811,Directed,12023,,,1
98189,184814,Directed,12024,,,1
143951,184814,Directed,12025,,,1
190946,184814,Directed,12026,,,1
200775,184814,Directed,12027,,,1
380704,184814,Directed,12028,,,1
549797,184814,Directed,12029,,,1
662800,184814,Directed,12030,,,1
858710,184814,Directed,12031,,,1
903609,184814,Directed,12032,,,1
5501,185018,Directed,12033,,,1
329883,185018,Directed,12034,,,1
753706,185018,Directed,12035,,,1
813946,185018,Directed,12036,,,1
852688,185018,Directed,12037,,,1
162677,185155,Directed,12038,,,1
287604,185155,Directed,12039,,,1
548338,185155,Directed,12040,,,1
84053,185383,Directed,12041,,,1
100160,185383,Directed,12042,,,1
131038,185383,Directed,12043,,,1
798113,185383,Directed,12044,,,1
798606,185383,Directed,12045,,,1
894465,185383,Directed,12046,,,1
895136,185383,Directed,12047,,,1
308762,185440,Directed,12048,,,1
12654,185543,Directed,12049,,,1
222436,185543,Directed,12050,,,1
26193,185591,Directed,12051,,,1
41874,185591,Directed,12052,,,1
65590,185591,Directed,12053,,,1
80720,185591,Directed,12054,,,1
131650,185591,Directed,12055,,,1
137390,185591,Directed,12056,,,1
145128,185591,Directed,12057,,,1
219203,185591,Directed,12058,,,1
228266,185591,Directed,12059,,,1
290812,185591,Directed,12060,,,1
326249,185591,Directed,12061,,,1
334193,185591,Directed,12062,,,1
379125,185591,Directed,12063,,,1
408696,185591,Directed,12064,,,1
530745,185591,Directed,12065,,,1
531986,185591,Directed,12066,,,1
625736,185591,Directed,12067,,,1
746731,185591,Directed,12068,,,1
754032,185591,Directed,12069,,,1
755156,185591,Directed,12070,,,1
769444,185591,Directed,12071,,,1
852855,185591,Directed,12072,,,1
863102,185591,Directed,12073,,,1
895136,185591,Directed,12074,,,1
899530,185591,Directed,12075,,,1
163198,185615,Directed,12076,,,1
180228,185615,Directed,12077,,,1
194703,185615,Directed,12078,,,1
200791,185615,Directed,12079,,,1
251375,185615,Directed,12080,,,1
332141,185615,Directed,12081,,,1
409954,185615,Directed,12082,,,1
410219,185615,Directed,12083,,,1
549797,185615,Directed,12084,,,1
583959,185615,Directed,12085,,,1
745964,185615,Directed,12086,,,1
816890,185615,Directed,12087,,,1
846092,185615,Directed,12088,,,1
849246,185615,Directed,12089,,,1
941579,185615,Directed,12090,,,1
944310,185615,Directed,12091,,,1
987491,185615,Directed,12092,,,1
131650,185617,Directed,12093,,,1
531986,185617,Directed,12094,,,1
180228,185669,Directed,12095,,,1
813392,185669,Directed,12096,,,1
531986,185810,Directed,12097,,,1
617196,185810,Directed,12098,,,1
852855,185810,Directed,12099,,,1
79016,185948,Directed,12100,,,1
82584,185948,Directed,12101,,,1
184502,185948,Directed,12102,,,1
204901,185948,Directed,12103,,,1
244406,185948,Directed,12104,,,1
259529,185948,Directed,12105,,,1
260038,185948,Directed,12106,,,1
197921,185999,Directed,12107,,,1
76057,186096,Directed,12108,,,1
91650,186096,Directed,12109,,,1
98465,186096,Directed,12110,,,1
192382,186096,Directed,12111,,,1
203008,186096,Directed,12112,,,1
246611,186096,Directed,12113,,,1
259800,186096,Directed,12114,,,1
315403,186096,Directed,12115,,,1
346336,186096,Directed,12116,,,1
364399,186096,Directed,12117,,,1
446509,186096,Directed,12118,,,1
490004,186096,Directed,12119,,,1
501407,186096,Directed,12120,,,1
672011,186096,Directed,12121,,,1
771438,186096,Directed,12122,,,1
809999,186096,Directed,12123,,,1
94205,186125,Directed,12124,,,1
200775,186125,Directed,12125,,,1
334644,186125,Directed,12126,,,1
549797,186125,Directed,12127,,,1
3595,186185,Directed,12128,,,1
11754,186185,Directed,12129,,,1
17748,186185,Directed,12130,,,1
18977,186185,Directed,12131,,,1
29867,186185,Directed,12132,,,1
43714,186185,Directed,12133,,,1
48816,186185,Directed,12134,,,1
53739,186185,Directed,12135,,,1
74195,186185,Directed,12136,,,1
97173,186185,Directed,12137,,,1
98081,186185,Directed,12138,,,1
107090,186185,Directed,12139,,,1
130028,186185,Directed,12140,,,1
150629,186185,Directed,12141,,,1
174557,186185,Directed,12142,,,1
273531,186185,Directed,12143,,,1
294923,186185,Directed,12144,,,1
339624,186185,Directed,12145,,,1
368451,186185,Directed,12146,,,1
490549,186185,Directed,12147,,,1
508443,186185,Directed,12148,,,1
622805,186185,Directed,12149,,,1
796734,186185,Directed,12150,,,1
855531,186185,Directed,12151,,,1
864209,186185,Directed,12152,,,1
927555,186185,Directed,12153,,,1
940831,186185,Directed,12154,,,1
948061,186185,Directed,12155,,,1
78242,186312,Directed,12156,,,1
181694,186312,Directed,12157,,,1
310383,186312,Directed,12158,,,1
942252,186312,Directed,12159,,,1
131681,186390,Directed,12160,,,1
314113,186390,Directed,12161,,,1
330575,186390,Directed,12162,,,1
745915,186390,Directed,12163,,,1
794449,186390,Directed,12164,,,1
112789,186440,Directed,12165,,,1
183858,186440,Directed,12166,,,1
668127,186440,Directed,12167,,,1
772745,186440,Directed,12168,,,1
91650,186481,Directed,12169,,,1
66915,186594,Directed,12170,,,1
150629,186594,Directed,12171,,,1
325401,186594,Directed,12172,,,1
695189,186594,Directed,12173,,,1
804476,186594,Directed,12174,,,1
847735,186594,Directed,12175,,,1
3829,186734,Directed,12176,,,1
59156,186734,Directed,12177,,,1
115733,186734,Directed,12178,,,1
129547,186734,Directed,12179,,,1
276085,186734,Directed,12180,,,1
608701,186734,Directed,12181,,,1
769616,186734,Directed,12182,,,1
825208,186734,Directed,12183,,,1
29884,186805,Directed,12184,,,1
41874,186805,Directed,12185,,,1
610706,186805,Directed,12186,,,1
754032,186805,Directed,12187,,,1
183867,186927,Directed,12188,,,1
496525,186927,Directed,12189,,,1
556242,186927,Directed,12190,,,1
750519,186927,Directed,12191,,,1
809334,186927,Directed,12192,,,1
418740,187162,Directed,12193,,,1
562304,187162,Directed,12194,,,1
771438,187162,Directed,12195,,,1
773642,187162,Directed,12196,,,1
38302,187172,Directed,12197,,,1
67406,187172,Directed,12198,,,1
75747,187172,Directed,12199,,,1
143494,187172,Directed,12200,,,1
489876,187172,Directed,12201,,,1
501407,187172,Directed,12202,,,1
756772,187172,Directed,12203,,,1
816890,187172,Directed,12204,,,1
891032,187172,Directed,12205,,,1
924508,187172,Directed,12206,,,1
937098,187172,Directed,12207,,,1
98465,187422,Directed,12208,,,1
766078,187422,Directed,12209,,,1
813946,187422,Directed,12210,,,1
3829,187478,Directed,12211,,,1
28166,187478,Directed,12212,,,1
38490,187478,Directed,12213,,,1
59156,187478,Directed,12214,,,1
66915,187478,Directed,12215,,,1
76881,187478,Directed,12216,,,1
81194,187478,Directed,12217,,,1
90803,187478,Directed,12218,,,1
119651,187478,Directed,12219,,,1
120521,187478,Directed,12220,,,1
129547,187478,Directed,12221,,,1
144458,187478,Directed,12222,,,1
176936,187478,Directed,12223,,,1
186734,187478,Directed,12224,,,1
196248,187478,Directed,12225,,,1
238495,187478,Directed,12226,,,1
276085,187478,Directed,12227,,,1
486775,187478,Directed,12228,,,1
608701,187478,Directed,12229,,,1
611102,187478,Directed,12230,,,1
617844,187478,Directed,12231,,,1
636106,187478,Directed,12232,,,1
769616,187478,Directed,12233,,,1
